Ticker,Date/Time,Open,High,Low,Close,Volume(Unit),Net Buy Sell Foreign,Freq
BCAP,08/04/2020,142.00,150.00,142.00,148.00,11222700.00,69970000.00,1235.00
BCHUSD,08/03/2020,283.83,304.49,280.47,296.71,1770000.00,0.00,0.00
BCIC,08/04/2020,700.00,700.00,700.00,700.00,0.00,0.00,0.00
BCIP,08/04/2020,50.00,51.00,50.00,50.00,2126500.00,0.00,93.00
BDMN,08/04/2020,2610.00,2710.00,2600.00,2690.00,968500.00,-453380000.00,521.00
BEEF,08/04/2020,190.00,197.00,188.00,191.00,5050800.00,0.00,776.00
BEEF-W,08/04/2020,14.00,14.00,13.00,14.00,2147500.00,0.00,0.00
BEKS,08/04/2020,50.00,50.00,50.00,50.00,6300.00,0.00,10.00
BELL,08/04/2020,150.00,151.00,148.00,148.00,4475900.00,0.00,297.00
BESS,08/04/2020,264.00,274.00,260.00,270.00,950400.00,4370000.00,384.00
BEST,08/04/2020,115.00,119.00,112.00,114.00,25674500.00,-454520000.00,922.00
BFIN,08/04/2020,282.00,286.00,274.00,280.00,7724900.00,85290000.00,746.00
BGTG,08/04/2020,50.00,51.00,50.00,51.00,225100.00,0.00,41.00
BHAT,08/04/2020,438.00,450.00,438.00,448.00,123756600.00,0.00,2002.00
BHIT,08/04/2020,50.00,50.00,50.00,50.00,14700.00,0.00,7.00
BIKA,08/04/2020,190.00,190.00,190.00,190.00,0.00,0.00,0.00
BIMA,08/04/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BINA,08/04/2020,845.00,850.00,835.00,850.00,60700.00,0.00,14.00
BIPI,08/04/2020,50.00,50.00,50.00,50.00,200.00,0.00,1.00
BIPP,08/04/2020,68.00,74.00,64.00,73.00,898500.00,0.00,50.00
BIRD,08/04/2020,1040.00,1040.00,990.00,990.00,2510500.00,80610000.00,407.00
BISI,08/04/2020,875.00,940.00,870.00,910.00,1519900.00,-559230016.00,410.00
BJBR,08/04/2020,890.00,935.00,885.00,910.00,19453600.00,1210000000.00,3055.00
BJTM,08/04/2020,530.00,565.00,515.00,535.00,53411200.00,10410000.00,4809.00
BKDP,08/04/2020,51.00,51.00,50.00,50.00,11000.00,0.00,4.00
BKSL,08/04/2020,50.00,50.00,50.00,50.00,166900.00,7500000.00,28.00
BKSL-W,08/04/2020,2.00,2.00,2.00,2.00,0.00,0.00,0.00
BKSW,08/04/2020,85.00,85.00,72.00,74.00,1700.00,0.00,5.00
BLTZ,08/04/2020,3600.00,3600.00,3600.00,3600.00,0.00,0.00,0.00
BLTA,08/04/2020,50.00,50.00,50.00,50.00,600.00,0.00,3.00
BLUE,08/04/2020,510.00,515.00,505.00,515.00,174200.00,0.00,135.00
BMAS,08/04/2020,280.00,290.00,266.00,272.00,50400.00,0.00,38.00
BMRI,08/04/2020,5525.00,5600.00,5450.00,5575.00,44586900.00,-64989999104.00,7803.00
BMSR,08/04/2020,53.00,60.00,52.00,58.00,5700.00,0.00,15.00
BMTR,08/04/2020,186.00,206.00,186.00,200.00,75302304.00,378800000.00,2780.00
BNBA,08/04/2020,302.00,304.00,298.00,304.00,122600.00,-26880000.00,12.00
BNBR,08/04/2020,50.00,50.00,50.00,50.00,1400.00,0.00,5.00
BNGA,08/04/2020,745.00,755.00,740.00,750.00,2259900.00,-44810000.00,478.00
BNII,08/04/2020,185.00,216.00,185.00,204.00,32044400.00,-20420000.00,2772.00
BOGA,08/04/2020,1370.00,1410.00,1365.00,1395.00,76502896.00,3860000000.00,3931.00
BNLI,08/04/2020,1255.00,1270.00,1255.00,1260.00,1692700.00,-548750016.00,142.00
BOGA-W,08/03/2020,1000.00,1000.00,1000.00,1000.00,0.00,0.00,0.00
BOLA,08/04/2020,174.00,174.00,164.00,165.00,21000.00,0.00,30.00
BOLT,08/04/2020,855.00,855.00,855.00,855.00,200.00,0.00,2.00
BOSS,08/04/2020,75.00,78.00,75.00,77.00,869800.00,0.00,129.00
BORN,08/03/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BPFI,08/04/2020,1280.00,1280.00,1280.00,1280.00,0.00,0.00,0.00
BPII,08/04/2020,10000.00,10000.00,10000.00,10000.00,0.00,0.00,0.00
BPTR,08/04/2020,76.00,76.00,71.00,75.00,1800.00,0.00,10.00
BRAM,08/04/2020,5325.00,5325.00,5325.00,5325.00,100.00,0.00,1.00
BRIS,08/04/2020,515.00,555.00,515.00,535.00,168454592.00,-1470000000.00,13862.00
BRENT OIL,08/03/2020,43.53,44.46,42.89,44.15,0.00,0.00,0.00
BRMS,08/04/2020,50.00,50.00,50.00,50.00,21800.00,0.00,9.00
BRNA,08/04/2020,930.00,930.00,930.00,930.00,0.00,0.00,0.00
BRPT,08/04/2020,930.00,935.00,860.00,890.00,161299696.00,-6809999872.00,13773.00
BSDE,08/04/2020,655.00,690.00,650.00,665.00,55343900.00,6969999872.00,3737.00
BSIM,08/04/2020,520.00,520.00,505.00,510.00,17000.00,0.00,20.00
BSIM-W3,08/04/2020,19.00,21.00,17.00,19.00,127500.00,0.00,0.00
BSSR,08/04/2020,1300.00,1300.00,1300.00,1300.00,2500.00,0.00,1.00
BSWD,08/04/2020,1750.00,1750.00,1750.00,1750.00,0.00,0.00,0.00
BTCIDR,08/03/2020,161560000.00,165184000.00,161560000.00,165184000.00,260.00,0.00,0.00
BTCUSD,08/03/2020,11066.90,11461.10,10981.60,11224.40,470240.00,0.00,0.00
BTEK,08/04/2020,50.00,50.00,50.00,50.00,600.00,0.00,6.00
BTEL,08/04/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
BTON,08/04/2020,177.00,177.00,165.00,170.00,109600.00,0.00,39.00
BTPN,08/04/2020,2180.00,2210.00,2150.00,2210.00,109200.00,0.00,72.00
BTPS,08/04/2020,3410.00,3650.00,3310.00,3630.00,20842000.00,-12789999616.00,7038.00
BUDI,08/04/2020,86.00,92.00,86.00,87.00,3962800.00,0.00,1336.00
BUKK,08/04/2020,685.00,700.00,685.00,700.00,23300.00,0.00,22.00
BULL,08/04/2020,316.00,322.00,294.00,300.00,239147904.00,-15680000000.00,6907.00
BULL-W,08/04/2020,35.00,35.00,35.00,35.00,0.00,0.00,0.00
BULL-W2,08/04/2020,101.00,101.00,94.00,94.00,1585000.00,0.00,0.00
BUMI,08/04/2020,50.00,50.00,50.00,50.00,298700.00,1010000.00,88.00
BUVA,08/04/2020,54.00,60.00,54.00,56.00,88300.00,0.00,36.00
BVIC,08/04/2020,58.00,60.00,58.00,60.00,106500.00,-600000.00,91.00
BWPT,08/04/2020,113.00,115.00,107.00,114.00,110646400.00,-472329984.00,6312.00
BYAN,08/04/2020,13350.00,13500.00,13350.00,13500.00,2800.00,-8100000.00,4.00
CAKK,08/04/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
CAKK-W,08/04/2020,4.00,5.00,4.00,5.00,11799500.00,0.00,0.00
CAMP,08/04/2020,197.00,198.00,193.00,194.00,255800.00,0.00,133.00
CANI,08/04/2020,124.00,124.00,124.00,124.00,400.00,0.00,1.00
CARE,08/04/2020,334.00,340.00,332.00,332.00,171414208.00,0.00,1841.00
CARS,08/04/2020,50.00,50.00,50.00,50.00,700.00,0.00,4.00
CASA,08/04/2020,346.00,354.00,346.00,354.00,13500.00,0.00,5.00
CASA-W,08/03/2020,36.00,36.00,36.00,36.00,0.00,0.00,0.00
CASH,08/04/2020,560.00,575.00,555.00,575.00,5298900.00,186340000.00,870.00
CBMF,08/04/2020,246.00,246.00,212.00,228.00,5527700.00,0.00,164.00
CASS,08/04/2020,214.00,214.00,196.00,202.00,4965900.00,-290100.00,741.00
CCSI,08/04/2020,246.00,246.00,240.00,244.00,126400.00,0.00,36.00
CEKA,08/04/2020,1710.00,1835.00,1700.00,1835.00,115600.00,0.00,123.00
CENT,08/04/2020,101.00,107.00,97.00,106.00,9279300.00,50380000.00,346.00
CFIN,08/04/2020,187.00,193.00,187.00,192.00,29900.00,37400.00,21.00
CINT,08/04/2020,244.00,252.00,244.00,250.00,11200.00,0.00,7.00
CITA,08/04/2020,1990.00,1990.00,1950.00,1990.00,8700.00,0.00,9.00
CITY,08/04/2020,52.00,53.00,51.00,53.00,21700.00,0.00,7.00
CITY-W,08/04/2020,16.00,16.00,16.00,16.00,500.00,0.00,0.00
CLAY,08/04/2020,2000.00,2000.00,2000.00,2000.00,0.00,0.00,0.00
CKRA,08/04/2020,76.00,76.00,76.00,76.00,0.00,0.00,0.00
CLEO,08/04/2020,496.00,560.00,494.00,520.00,59428000.00,-216060000.00,6400.00
CLPI,08/04/2020,700.00,705.00,695.00,700.00,21500.00,0.00,22.00
CMNP,08/04/2020,1055.00,1085.00,940.00,955.00,212500.00,48330000.00,96.00
CMPP,08/04/2020,184.00,184.00,184.00,184.00,0.00,0.00,0.00
CNKO,08/04/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
CNTB,08/04/2020,250.00,250.00,250.00,250.00,0.00,0.00,0.00
CNTX,08/04/2020,218.00,222.00,218.00,218.00,1700.00,0.00,4.00
CNYIDR,08/03/2020,2091.22,2100.64,2090.76,21.00,0.00,0.00,0.00
COAL,08/03/2020,54.30,54.30,54.30,54.30,0.00,0.00,0.00
COCO,08/04/2020,820.00,820.00,750.00,750.00,7400.00,-1450000.00,18.00
COCO-W,08/04/2020,400.00,400.00,400.00,400.00,500.00,0.00,0.00
COWL,08/04/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
CPIN,08/04/2020,5950.00,6250.00,5725.00,6250.00,13789800.00,26439999488.00,6363.00
CPO-RM,08/04/2020,2778.00,2778.00,2778.00,2778.00,0.00,0.00,0.00
CPRI,08/04/2020,50.00,50.00,50.00,50.00,93800.00,0.00,3.00
CPRI-W,08/04/2020,13.00,13.00,11.00,13.00,428000.00,0.00,0.00
CPRO,08/04/2020,50.00,50.00,50.00,50.00,19400.00,0.00,3.00
CRUDE OIL,08/03/2020,40.39,41.24,39.58,41.01,0.00,0.00,0.00
CSAP,08/04/2020,312.00,330.00,312.00,330.00,9200.00,2860000.00,11.00
CSIS,08/04/2020,50.00,51.00,50.00,50.00,503200.00,0.00,91.00
CSMI,08/04/2020,228.00,228.00,200.00,210.00,50600.00,0.00,7.00
CSRA,08/04/2020,278.00,304.00,278.00,292.00,966900.00,0.00,237.00
CTBN,08/04/2020,2450.00,2450.00,2450.00,2450.00,0.00,0.00,0.00
CTRA,08/04/2020,615.00,645.00,570.00,645.00,34891000.00,312200000.00,3389.00
CTTH,08/04/2020,50.00,50.00,50.00,50.00,215300.00,10680000.00,6.00
DADA,08/04/2020,71.00,77.00,71.00,75.00,97407800.00,-2790000128.00,2655.00
DAJK,08/03/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
DART,08/04/2020,236.00,236.00,236.00,236.00,100.00,0.00,1.00
DAYA,08/04/2020,570.00,570.00,570.00,570.00,0.00,0.00,0.00
DEAL,08/04/2020,78.00,86.00,78.00,84.00,3258400.00,0.00,309.00
DEFI,08/04/2020,1775.00,1785.00,1775.00,1780.00,32100.00,0.00,39.00
DEWA,08/04/2020,50.00,50.00,50.00,50.00,400.00,0.00,1.00
DFAM,08/04/2020,346.00,346.00,346.00,346.00,0.00,0.00,0.00
DGIK,08/04/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
DIGI,08/04/2020,1800.00,2100.00,1800.00,2100.00,400.00,0.00,2.00
DIVA,08/04/2020,1750.00,1900.00,1750.00,1895.00,354300.00,348500.00,333.00
DILD,08/04/2020,176.00,177.00,173.00,177.00,1699500.00,0.00,181.00
DKFT,08/04/2020,122.00,122.00,116.00,118.00,3456900.00,11800.00,296.00
DLTA,08/04/2020,4510.00,4510.00,4480.00,4500.00,128400.00,0.00,54.00
DMAS,08/04/2020,212.00,222.00,210.00,220.00,70442200.00,-2609999872.00,1948.00
DMMX,08/04/2020,234.00,244.00,232.00,238.00,22753000.00,22450000.00,1221.00
DMND,08/04/2020,930.00,930.00,920.00,920.00,21500.00,-555000.00,53.00
DNAR,08/04/2020,254.00,254.00,254.00,254.00,100.00,0.00,1.00
DNET,08/04/2020,3390.00,3390.00,3300.00,3300.00,15600.00,0.00,3.00
DOID,08/04/2020,248.00,258.00,240.00,248.00,58224200.00,94760000.00,3772.00
DPNS,08/04/2020,246.00,246.00,246.00,246.00,300.00,0.00,1.00
DPUM,08/04/2020,76.00,76.00,62.00,62.00,298800.00,0.00,34.00
DSFI,08/04/2020,63.00,69.00,63.00,66.00,197400.00,0.00,76.00
DSNG,08/04/2020,382.00,390.00,368.00,374.00,8374100.00,592860032.00,1273.00
DSSA,08/04/2020,20875.00,20875.00,20875.00,20875.00,0.00,0.00,0.00
DUCK,08/04/2020,342.00,342.00,320.00,320.00,6065700.00,-1410000000.00,688.00
DUTI,08/04/2020,3650.00,3650.00,3530.00,3530.00,3100.00,0.00,17.00
DVLA,08/04/2020,2270.00,2350.00,2260.00,2350.00,159500.00,-6960000.00,85.00
DWGL,08/04/2020,200.00,230.00,200.00,202.00,17300.00,0.00,16.00
DWGL-W,08/04/2020,57.00,57.00,32.00,49.00,80500.00,0.00,0.00
DYAN,08/04/2020,50.00,50.00,50.00,50.00,22200.00,0.00,5.00
EAST,08/04/2020,52.00,55.00,52.00,53.00,119400.00,0.00,54.00
ECII,08/04/2020,700.00,700.00,700.00,700.00,0.00,0.00,0.00
EIDO,08/03/2020,18.27,18.27,18.16,18.22,1233699.00,0.00,0.00
EKAD,08/04/2020,1220.00,1230.00,1185.00,1230.00,341100.00,0.00,355.00
ELSA,08/04/2020,220.00,230.00,220.00,224.00,20098300.00,-100710000.00,1217.00
ELTY,08/04/2020,50.00,50.00,50.00,50.00,88000.00,0.00,3.00
EMAS,08/03/2020,1985.20,1997.00,1963.50,1974.70,0.00,0.00,0.00
EMDE,08/04/2020,202.00,202.00,202.00,202.00,0.00,0.00,0.00
EMTK,08/04/2020,4480.00,4480.00,4400.00,4400.00,22400.00,-53680000.00,8.00
ENRG,08/04/2020,50.00,50.00,50.00,50.00,2125400.00,0.00,70.00
ENVY,08/04/2020,92.00,102.00,92.00,97.00,401715904.00,86480000.00,6980.00
EOSUSD,08/03/2020,2.94,3.12,2.91,3.05,222090000.00,0.00,0.00
EPAC,07/08/2020,0.00,0.00,0.00,0.00,27228800.00,0.00,2818.00
EPMT,08/04/2020,1750.00,1810.00,1750.00,1805.00,5700.00,1750000.00,5.00
ERAA,08/04/2020,1505.00,1550.00,1475.00,1490.00,48454800.00,2830000128.00,5796.00
ERTX,08/04/2020,120.00,122.00,113.00,122.00,1500.00,0.00,9.00
ESIP,08/04/2020,230.00,248.00,230.00,244.00,14223700.00,444000.00,1731.00
ESIP-W,08/04/2020,15.00,18.00,14.00,17.00,67172000.00,0.00,0.00
ESTA,08/04/2020,96.00,100.00,96.00,100.00,25000.00,0.00,9.00
ESSA,08/04/2020,142.00,158.00,142.00,155.00,970100.00,-2820000.00,157.00
ETHUSD,08/03/2020,372.26,397.73,368.46,385.80,9920000.00,0.00,0.00
ESTI,08/04/2020,50.00,50.00,50.00,50.00,100.00,0.00,1.00
ETWA,08/04/2020,69.00,69.00,67.00,69.00,53200.00,-3520000.00,5.00
EURGBP,08/03/2020,0.90,0.90,0.90,0.90,0.00,0.00,0.00
EURJPY,08/03/2020,124.78,125.08,124.00,124.64,0.00,0.00,0.00
EURUSD,08/03/2020,1.18,1.18,1.17,1.18,0.00,0.00,0.00
EXCL,08/04/2020,2380.00,2450.00,2340.00,2440.00,36354000.00,-27970000896.00,6110.00
FAST,08/04/2020,900.00,905.00,885.00,905.00,19400.00,0.00,18.00
FILM,08/04/2020,152.00,157.00,152.00,156.00,482000.00,0.00,111.00
FASW,08/04/2020,7000.00,7000.00,7000.00,7000.00,200.00,0.00,2.00
FINN,08/04/2020,50.00,50.00,50.00,50.00,0.00,0.00,0.00
FIRE,08/04/2020,140.00,147.00,130.00,131.00,44307700.00,-1360000.00,5383.00
FIRE-W,08/03/2020,97.00,97.00,97.00,97.00,0.00,0.00,0.00
FISH,08/04/2020,2800.00,2800.00,2720.00,2720.00,4000.00,0.00,9.00
FITT,08/04/2020,63.00,67.00,61.00,66.00,16500.00,0.00,12.00
FOOD,08/04/2020,108.00,125.00,108.00,120.00,7243900.00,0.00,299.00
